Sales Report 2015
Order ID;Order Date;Shipping Date;Ship Mode;Customer ID;Product ID;Quantity;Purchasing Price;Planned Sales Price;Discount
CA-2015-135545;24/11/2015;30/11/2015;Standard Class;KM-16720;OFF-PA-10003892;3;73.364999999999995;146.72999999999999;0
CA-2015-135545;24/11/2015;30/11/2015;Standard Class;KM-16720;FUR-FU-10000397;4;51.844000000000008;79.760000000000005;0
US-2015-164175;30/4/2015;5/5/2015;Standard Class;PS-18970;FUR-CH-10001146;5;127.86899999999999;213.11499999999998;0
US-2015-134026;26/4/2015;2/5/2015;Standard Class;JE-15745;FUR-CH-10000513;8;499.16160000000008;831.93600000000015;0
US-2015-134026;26/4/2015;2/5/2015;Standard Class;JE-15745;FUR-FU-10003708;2;48.52;97.04;0
US-2015-134026;26/4/2015;2/5/2015;Standard Class;JE-15745;OFF-ST-10004123;1;36.392000000000003;72.784000000000006;0
CA-2015-149734;3/9/2015;8/9/2015;Standard Class;JC-16105;OFF-EN-10000927;7;100.49200000000002;200.98400000000004;0
CA-2015-149587;31/1/2015;5/2/2015;Second Class;KB-16315;OFF-PA-10003177;2;7.7759999999999998;12.96;0
CA-2015-149587;31/1/2015;5/2/2015;Second Class;KB-16315;FUR-FU-10003799;3;26.67;53.34;0
CA-2015-149587;31/1/2015;5/2/2015;Second Class;KB-16315;OFF-BI-10002852;2;16.48;32.96;0
US-2015-156867;13/11/2015;17/11/2015;Standard Class;LC-16870;TEC-AC-10001552;6;119.44800000000001;238.89600000000002;0
US-2015-156867;13/11/2015;17/11/2015;Standard Class;LC-16870;FUR-FU-10004006;3;51.179999999999993;102.35999999999999;0
US-2015-156867;13/11/2015;17/11/2015;Standard Class;LC-16870;OFF-BI-10002794;3;23.973300000000005;36.882000000000005;0
CA-2015-129476;15/10/2015;20/10/2015;Standard Class;PA-19060;TEC-AC-10000844;5;220.97400000000002;339.96000000000004;0
CA-2015-110457;2/3/2015;6/3/2015;Standard Class;DK-13090;FUR-TA-10001768;3;551.27099999999996;787.53;0
US-2015-136476;5/4/2015;10/4/2015;Standard Class;GG-14650;OFF-BI-10003650;1;110.45580000000002;157.79400000000004;0
CA-2015-110744;7/9/2015;12/9/2015;Standard Class;HA-14920;OFF-ST-10003656;7;436.75450000000001;671.93;0
CA-2015-124919;31/5/2015;2/6/2015;First Class;SP-20650;OFF-PA-10001950;7;29.189999999999998;58.379999999999995;0.05
CA-2015-124919;31/5/2015;2/6/2015;First Class;SP-20650;OFF-PA-10002254;4;52.76;105.52;0.08
CA-2015-124919;31/5/2015;2/6/2015;First Class;SP-20650;OFF-ST-10001590;6;52.571999999999996;80.88;0.09
CA-2015-118948;28/5/2015;3/6/2015;Standard Class;NK-18490;OFF-AR-10001547;3;3.9779999999999998;6.63;0.070000000000000007
CA-2015-119697;28/12/2015;31/12/2015;Second Class;EM-13960;TEC-AC-10003657;2;29.911200000000008;54.384000000000007;0.12
US-2015-101511;21/11/2015;23/11/2015;Second Class;JE-15745;OFF-SU-10002189;5;11.116;15.88;0.04
CA-2015-137225;15/12/2015;19/12/2015;Standard Class;JK-15640;OFF-AR-10001940;1;2.1320000000000001;3.28;0.15
CA-2015-102281;12/10/2015;14/10/2015;First Class;MP-17470;FUR-BO-10002613;4;584.43840000000012;899.13600000000008;0.06
CA-2015-102281;12/10/2015;14/10/2015;First Class;MP-17470;TEC-PH-10001552;6;43.056000000000004;71.760000000000005;0.06
CA-2015-102281;12/10/2015;14/10/2015;First Class;MP-17470;OFF-PA-10000061;8;28.512000000000004;51.84;0.06
CA-2015-102281;12/10/2015;14/10/2015;First Class;MP-17470;FUR-BO-10002545;3;375.81120000000004;626.35200000000009;0.08
CA-2015-102281;12/10/2015;14/10/2015;First Class;MP-17470;OFF-AR-10003514;5;9.9499999999999993;19.899999999999999;0.08
CA-2015-131457;31/10/2015;6/11/2015;Standard Class;MZ-17515;OFF-EN-10001509;7;7.1400000000000006;14.280000000000001;0.09
CA-2015-101007;9/2/2015;13/2/2015;Second Class;MS-17980;TEC-AC-10001266;2;11.440000000000001;20.8;0
CA-2015-146262;2/1/2015;9/1/2015;Standard Class;VW-21775;OFF-LA-10004544;2;14.208000000000002;23.680000000000003;0.05
CA-2015-146262;2/1/2015;9/1/2015;Standard Class;VW-21775;FUR-BO-10004695;5;226.22499999999999;452.45;0
CA-2015-146262;2/1/2015;9/1/2015;Standard Class;VW-21775;TEC-PH-10002844;3;31.491;62.981999999999999;0.02
CA-2015-146262;2/1/2015;9/1/2015;Standard Class;VW-21775;TEC-MA-10000864;9;772.20000000000016;1188.0000000000002;0.03
CA-2015-146262;2/1/2015;9/1/2015;Standard Class;VW-21775;TEC-AC-10000109;2;53.750399999999999;89.584000000000003;0.03
CA-2015-169397;24/12/2015;27/12/2015;First Class;JB-15925;OFF-FA-10000585;2;3.6296000000000004;5.5840000000000005;0.05
CA-2015-169397;24/12/2015;27/12/2015;First Class;JB-15925;OFF-PA-10004000;6;13.622400000000003;22.704000000000004;0.05
CA-2015-169397;24/12/2015;27/12/2015;First Class;JB-15925;OFF-BI-10002852;4;10.876800000000003;19.776000000000003;0.05
CA-2015-169397;24/12/2015;27/12/2015;First Class;JB-15925;FUR-FU-10000087;4;43.622399999999992;72.703999999999994;0.05
CA-2015-169397;24/12/2015;27/12/2015;First Class;JB-15925;TEC-MA-10001148;4;239.99400000000003;479.98800000000006;0.05
CA-2015-169397;24/12/2015;27/12/2015;First Class;JB-15925;OFF-AR-10001958;2;13.584000000000001;27.168000000000003;0.05
CA-2015-163055;9/8/2015;16/8/2015;Standard Class;DS-13180;OFF-AR-10001026;1;1.4300000000000002;2.2000000000000002;0.05
CA-2015-163055;9/8/2015;16/8/2015;Standard Class;DS-13180;FUR-TA-10003748;5;373.46999999999997;622.44999999999993;0.05
CA-2015-163055;9/8/2015;16/8/2015;Standard Class;DS-13180;OFF-ST-10002485;1;15.385999999999999;21.98;0.070000000000000007
US-2015-145436;28/2/2015;4/3/2015;Standard Class;VD-21670;FUR-CH-10004860;2;113.0976;161.56800000000001;0.09
US-2015-145436;28/2/2015;4/3/2015;Standard Class;VD-21670;FUR-CH-10004477;8;253.30240000000003;389.69600000000003;0.09
US-2015-159982;28/11/2015;4/12/2015;Standard Class;DR-12880;FUR-FU-10002505;9;6.0660000000000007;12.132000000000001;0.05
US-2015-159982;28/11/2015;4/12/2015;Standard Class;DR-12880;OFF-ST-10004804;2;53.539200000000001;82.367999999999995;0.08
US-2015-159982;28/11/2015;4/12/2015;Standard Class;DR-12880;OFF-ST-10001590;5;32.351999999999997;53.92;0.08
US-2015-159982;28/11/2015;4/12/2015;Standard Class;DR-12880;TEC-PH-10001580;6;453.53279999999995;647.904;0.06
CA-2015-155040;10/11/2015;15/11/2015;Standard Class;AH-10210;TEC-AC-10004469;2;51.935000000000002;79.900000000000006;0.05
CA-2015-155334;30/7/2015;31/7/2015;First Class;HA-14920;TEC-AC-10003628;7;115.4615;209.92999999999998;0.05
CA-2015-155334;30/7/2015;31/7/2015;First Class;HA-14920;FUR-FU-10003274;3;3.1680000000000001;5.28;0.05
CA-2015-155334;30/7/2015;31/7/2015;First Class;HA-14920;OFF-BI-10002557;3;5.46;10.92;0.05
US-2015-161991;26/9/2015;28/9/2015;Second Class;SC-20725;OFF-BI-10004967;5;1.2479999999999998;2.0799999999999996;0.070000000000000007
US-2015-161991;26/9/2015;28/9/2015;Second Class;SC-20725;TEC-PH-10001760;7;612.92000000000007;1114.4000000000001;0.070000000000000007
CA-2015-130890;2/11/2015;6/11/2015;Standard Class;JO-15280;FUR-TA-10002903;5;623.30399999999997;1038.8399999999999;0.08
CA-2015-130883;26/9/2015;2/10/2015;Standard Class;TB-21520;OFF-PA-10000474;5;70.88;141.76;0.08
CA-2015-130883;26/9/2015;2/10/2015;Standard Class;TB-21520;TEC-AC-10001956;5;119.90000000000002;239.80000000000004;0.070000000000000007
CA-2015-130883;26/9/2015;2/10/2015;Standard Class;TB-21520;OFF-PA-10004100;6;20.217600000000004;31.104000000000006;0.06
CA-2015-144253;4/5/2015;9/5/2015;Second Class;AS-10225;FUR-FU-10002671;2;13.4;26.8;0.08
CA-2015-137946;1/9/2015;4/9/2015;Second Class;DB-13615;OFF-BI-10001922;1;2.3760000000000003;4.7520000000000007;0.06
CA-2015-137946;1/9/2015;4/9/2015;Second Class;DB-13615;TEC-CO-10001449;2;623.9896;959.98400000000004;0.06
CA-2015-137946;1/9/2015;4/9/2015;Second Class;DB-13615;OFF-BI-10004140;4;8.6208000000000009;14.368000000000002;0.08
CA-2015-128167;22/6/2015;26/6/2015;Second Class;KL-16645;OFF-FA-10000490;4;3.2240000000000002;4.96;0.04
US-2015-120712;20/12/2015;24/12/2015;Standard Class;CS-12130;OFF-ST-10000107;4;44.400000000000006;88.800000000000011;0.06
CA-2015-130792;28/4/2015;5/5/2015;Standard Class;RA-19915;OFF-AP-10000696;3;6.0563999999999982;8.6519999999999975;0.070000000000000007
CA-2015-130792;28/4/2015;5/5/2015;Standard Class;RA-19915;OFF-ST-10003327;3;15.4908;23.832000000000001;0.08
CA-2015-130792;28/4/2015;5/5/2015;Standard Class;RA-19915;OFF-BI-10000309;4;7.3055999999999983;12.175999999999998;0.070000000000000007
CA-2015-125395;26/6/2015;29/6/2015;Second Class;LA-16780;TEC-AC-10004708;2;20.95;41.9;0.06
US-2015-168935;27/11/2015;2/12/2015;Standard Class;DO-13435;FUR-TA-10000617;3;187.72875000000002;375.45750000000004;0.08
US-2015-168935;27/11/2015;2/12/2015;Standard Class;DO-13435;TEC-AC-10002335;3;54.584400000000009;83.976000000000013;0.08
CA-2015-122756;3/12/2015;7/12/2015;Standard Class;DK-13225;TEC-MA-10001681;4;289.404;482.34000000000003;0.09
CA-2015-122259;31/10/2015;4/11/2015;Standard Class;HP-14815;OFF-SU-10002573;4;49.084000000000003;70.12;0.05
CA-2015-109638;15/12/2015;22/12/2015;Standard Class;JH-15985;OFF-AP-10002472;4;67.548000000000002;103.92;0.05
CA-2015-109638;15/12/2015;22/12/2015;Standard Class;JH-15985;TEC-AC-10004571;9;539.94599999999991;899.91;0.05
CA-2015-109638;15/12/2015;22/12/2015;Standard Class;JH-15985;OFF-BI-10001098;3;28.221600000000002;51.311999999999998;0.05
US-2015-101399;17/1/2015;24/1/2015;Standard Class;JS-15940;FUR-FU-10002918;7;178.32080000000002;254.74400000000003;0.05
CA-2015-154144;20/12/2015;24/12/2015;Standard Class;MH-17785;OFF-PA-10004071;1;33.287999999999997;55.48;0.070000000000000007
CA-2015-134782;27/12/2015;31/12/2015;Standard Class;MD-17350;OFF-EN-10001434;2;68.52300000000001;105.42;0.04
CA-2015-145352;16/3/2015;22/3/2015;Standard Class;CM-12385;OFF-AR-10001662;1;1.6440000000000001;2.74;0.03
CA-2015-145352;16/3/2015;22/3/2015;Standard Class;CM-12385;OFF-AR-10003856;3;5.8379999999999992;8.34;0.05
CA-2015-145352;16/3/2015;22/3/2015;Standard Class;CM-12385;OFF-ST-10001228;3;32.717999999999996;46.74;0.05
CA-2015-145352;16/3/2015;22/3/2015;Standard Class;CM-12385;OFF-BI-10003527;5;4130.7174999999997;6354.95;0.05
CA-2015-157812;22/3/2015;26/3/2015;Standard Class;DB-13210;TEC-AC-10000171;1;11.954800000000001;18.391999999999999;0.09
CA-2015-157812;22/3/2015;26/3/2015;Standard Class;DB-13210;OFF-ST-10000736;2;77.740800000000007;129.56800000000001;0.08
CA-2015-157812;22/3/2015;26/3/2015;Standard Class;DB-13210;OFF-BI-10000285;9;7.7615999999999987;14.111999999999997;0.08
CA-2015-158792;26/12/2015;2/1/2016;Standard Class;BD-11605;OFF-FA-10002815;5;14.430000000000001;22.200000000000003;0.070000000000000007
US-2015-138303;3/9/2015;7/9/2015;Standard Class;MG-18145;OFF-ST-10004963;3;25.435200000000002;36.336000000000006;0.06
US-2015-138303;3/9/2015;7/9/2015;Standard Class;MG-18145;OFF-SU-10002881;1;433.06120000000004;666.24800000000005;0.08
US-2015-138303;3/9/2015;7/9/2015;Standard Class;MG-18145;OFF-EN-10001335;6;31.507199999999997;52.512;0.08
CA-2015-102848;7/11/2015;9/11/2015;Second Class;KB-16240;FUR-CH-10000595;1;104.89600000000003;190.72000000000003;0.09
CA-2015-147851;3/12/2015;8/12/2015;Standard Class;MP-17470;OFF-BI-10004528;4;7.5263999999999998;10.752000000000001;0.06
CA-2015-134894;7/12/2015;11/12/2015;Standard Class;DK-12985;OFF-AP-10001271;3;107.05799999999999;152.94;0.06
CA-2015-134894;7/12/2015;11/12/2015;Standard Class;DK-12985;FUR-CH-10002647;4;184.54800000000003;283.92;0.06
US-2015-120161;18/12/2015;23/12/2015;Standard Class;LM-17065;OFF-ST-10001809;9;388.06560000000002;646.77600000000007;0.04
CA-2015-113173;15/11/2015;17/11/2015;Second Class;DK-13225;OFF-ST-10000604;9;175.19039999999998;250.27199999999999;0
CA-2015-113173;15/11/2015;17/11/2015;Second Class;DK-13225;OFF-BI-10004738;3;7.3865999999999987;11.363999999999997;0.05
CA-2015-113173;15/11/2015;17/11/2015;Second Class;DK-13225;OFF-SU-10001935;5;5.2320000000000002;8.7200000000000006;0
CA-2015-130736;7/12/2015;9/12/2015;First Class;JF-15490;OFF-FA-10003467;2;1.98;3.96;0.05
CA-2015-130736;7/12/2015;9/12/2015;First Class;JF-15490;OFF-LA-10000634;1;1.3049999999999999;2.61;0.070000000000000007
CA-2015-149713;18/9/2015;22/9/2015;Second Class;TG-21640;OFF-PA-10004530;14;104.468;160.72;0.06
CA-2015-149713;18/9/2015;22/9/2015;Second Class;TG-21640;OFF-PA-10001450;4;11.952;19.920000000000002;0.08
CA-2015-149713;18/9/2015;22/9/2015;Second Class;TG-21640;OFF-SU-10001574;2;5.1099999999999994;7.3;0.08
CA-2015-132906;10/9/2015;14/9/2015;Standard Class;CC-12145;OFF-SU-10004498;4;30.911999999999999;51.52;0.08
CA-2015-128139;3/7/2015;9/7/2015;Standard Class;BD-11725;FUR-CH-10003956;1;42.588000000000001;70.98;0.06
CA-2015-128139;3/7/2015;9/7/2015;Standard Class;BD-11725;OFF-LA-10003930;3;206.45099999999999;294.93;0.05
CA-2015-138009;29/11/2015;3/12/2015;Standard Class;SF-20965;FUR-CH-10004853;2;181.17599999999999;301.95999999999998;0.06
CA-2015-138009;29/11/2015;3/12/2015;Standard Class;SF-20965;OFF-AP-10000179;5;277.60500000000002;555.21;0.08
CA-2015-138009;29/11/2015;3/12/2015;Standard Class;SF-20965;OFF-ST-10001272;4;261.74;523.48;0.08
CA-2015-138009;29/11/2015;3/12/2015;Standard Class;SF-20965;OFF-AR-10004042;9;105.18299999999999;161.82;0.09
CA-2015-168004;4/10/2015;9/10/2015;Second Class;DJ-13420;FUR-CH-10001482;3;255.41099999999997;392.93999999999994;0.05
CA-2015-146563;24/8/2015;28/8/2015;Standard Class;CB-12025;OFF-ST-10001490;7;649.63080000000002;999.43200000000002;0.070000000000000007
CA-2015-146563;24/8/2015;28/8/2015;Standard Class;CB-12025;OFF-ST-10001511;14;434.44800000000004;724.08;0.09
CA-2015-146563;24/8/2015;28/8/2015;Standard Class;CB-12025;FUR-TA-10001768;5;505.33174999999994;918.78499999999985;0.09
CA-2015-146563;24/8/2015;28/8/2015;Standard Class;CB-12025;OFF-BI-10003981;3;1.6343999999999996;2.7239999999999993;0.08
CA-2015-131534;28/3/2015;2/4/2015;Standard Class;AB-10165;TEC-AC-10002253;1;99.744;166.24;0
CA-2015-131534;28/3/2015;2/4/2015;Standard Class;AB-10165;OFF-PA-10000743;5;16.7;33.4;0.02
CA-2015-119291;14/5/2015;17/5/2015;First Class;JO-15550;OFF-AR-10003373;8;99.13600000000001;198.27200000000002;0.03
CA-2015-119291;14/5/2015;17/5/2015;First Class;JO-15550;OFF-LA-10002312;4;30.784000000000006;47.360000000000007;0.03
CA-2015-119291;14/5/2015;17/5/2015;First Class;JO-15550;OFF-EN-10000927;7;120.59040000000002;200.98400000000004;0.05
CA-2015-119291;14/5/2015;17/5/2015;First Class;JO-15550;OFF-LA-10003510;4;68.387200000000007;97.696000000000012;0.05
CA-2015-119291;14/5/2015;17/5/2015;First Class;JO-15550;OFF-BI-10001575;2;12.082200000000004;18.588000000000005;0.05
CA-2015-119291;14/5/2015;17/5/2015;First Class;JO-15550;OFF-BI-10001982;3;2.9376000000000002;4.8960000000000008;0.05
CA-2015-142027;9/4/2015;14/4/2015;Standard Class;JK-15370;FUR-TA-10002774;3;184.95600000000002;369.91200000000003;0.05
CA-2015-135272;7/12/2015;12/12/2015;Standard Class;MS-17830;FUR-FU-10002759;4;39.96;79.92;0.070000000000000007
CA-2015-112319;31/8/2015;5/9/2015;Standard Class;AR-10510;OFF-PA-10003441;9;34.992000000000004;58.320000000000007;0.070000000000000007
CA-2015-114923;8/2/2015;13/2/2015;Standard Class;LH-17020;TEC-PH-10003931;3;64.789199999999994;107.982;0.070000000000000007
CA-2015-144267;21/8/2015;23/8/2015;First Class;NZ-18565;FUR-CH-10002335;3;380.80560000000003;544.00800000000004;0.05
CA-2015-144267;21/8/2015;23/8/2015;First Class;NZ-18565;OFF-PA-10000157;3;41.957999999999998;59.94;0.05
CA-2015-144267;21/8/2015;23/8/2015;First Class;NZ-18565;OFF-PA-10001947;4;15.548000000000002;23.92;0.04
CA-2015-144267;21/8/2015;23/8/2015;First Class;NZ-18565;OFF-PA-10003657;1;2.5680000000000001;4.28;0.05
US-2015-157014;3/10/2015;6/10/2015;Second Class;BM-11785;OFF-BI-10001098;5;17.638500000000001;32.07;0.08
US-2015-157014;3/10/2015;6/10/2015;Second Class;BM-11785;TEC-AC-10002167;2;14.399999999999999;24;0.08
US-2015-157014;3/10/2015;6/10/2015;Second Class;BM-11785;FUR-BO-10004409;1;17.745000000000001;35.49;0.06
US-2015-157014;3/10/2015;6/10/2015;Second Class;BM-11785;TEC-AC-10000057;2;23.992000000000001;47.984000000000002;0.03
CA-2015-154921;23/5/2015;28/5/2015;Standard Class;EA-14035;OFF-EN-10000056;3;121.3485;186.69;0
CA-2015-154620;12/12/2015;16/12/2015;Standard Class;LT-17110;FUR-CH-10004675;2;244.24960000000002;348.92800000000005;0
CA-2015-115938;26/6/2015;30/6/2015;Standard Class;SA-20830;OFF-BI-10001543;4;100.77200000000001;143.96;0.02
CA-2015-115938;26/6/2015;30/6/2015;Standard Class;SA-20830;OFF-ST-10001321;1;10.023;15.42;0.03
CA-2015-115938;26/6/2015;30/6/2015;Standard Class;SA-20830;OFF-BI-10001132;8;25.823999999999998;43.04;0.03
CA-2015-115938;26/6/2015;30/6/2015;Standard Class;SA-20830;FUR-CH-10003199;3;183.11700000000002;332.94;0.05
CA-2015-124653;24/12/2015;26/12/2015;First Class;DB-13120;OFF-PA-10000176;7;79.673999999999992;132.79;0.05
CA-2015-124653;24/12/2015;26/12/2015;First Class;DB-13120;OFF-PA-10002365;2;9.0719999999999992;12.96;0.05
CA-2015-124653;24/12/2015;26/12/2015;First Class;DB-13120;OFF-LA-10002271;7;15.092000000000001;21.560000000000002;0.05
CA-2015-101910;27/11/2015;3/12/2015;Standard Class;CD-11920;FUR-CH-10002647;5;184.54800000000003;283.92;0.05
CA-2015-140921;3/2/2015;5/2/2015;First Class;AA-10375;FUR-FU-10003347;2;19.88;28.4;0.070000000000000007
CA-2015-140921;3/2/2015;5/2/2015;First Class;AA-10375;TEC-AC-10004901;3;104.979;149.97;0.08
CA-2015-106565;20/3/2015;23/3/2015;First Class;BW-11110;OFF-PA-10000061;8;33.696000000000005;51.84;0.09
CA-2015-100454;20/11/2015;25/11/2015;Standard Class;BM-11650;OFF-AR-10004648;3;39.292499999999997;60.449999999999996;0.05
CA-2015-100454;20/11/2015;25/11/2015;Standard Class;BM-11650;OFF-AR-10002578;4;6.9119999999999999;11.52;0.05
CA-2015-100454;20/11/2015;25/11/2015;Standard Class;BM-11650;FUR-BO-10001519;4;102.32640000000001;186.048;0.05
CA-2015-114300;13/10/2015;17/10/2015;Standard Class;AF-10885;TEC-PH-10001552;7;50.231999999999999;83.72;0.05
CA-2015-114300;13/10/2015;17/10/2015;Standard Class;AF-10885;FUR-CH-10001891;3;201.55799999999999;287.94;0.05
CA-2015-131128;19/10/2015;20/10/2015;First Class;TB-21520;OFF-PA-10003591;3;18.942;34.44;0.05
CA-2015-129098;9/10/2015;13/10/2015;Standard Class;DK-13090;OFF-ST-10001321;2;16.962;30.84;0
CA-2015-143602;25/4/2015;28/4/2015;Second Class;JS-15595;OFF-BI-10002071;3;9.0635999999999992;13.943999999999999;0.05
CA-2015-133627;31/5/2015;7/6/2015;Standard Class;SC-20050;FUR-FU-10001935;6;13.320000000000002;22.200000000000003;0.09
CA-2015-111164;11/4/2015;15/4/2015;Standard Class;SE-20110;TEC-AC-10002473;3;46.827000000000005;85.14;0.05
CA-2015-111164;11/4/2015;15/4/2015;Standard Class;SE-20110;TEC-PH-10004531;1;13.193999999999999;21.99;0.08
CA-2015-111164;11/4/2015;15/4/2015;Standard Class;SE-20110;OFF-AP-10004487;5;203.29999999999998;406.59999999999997;0.08
CA-2015-115091;5/10/2015;9/10/2015;Standard Class;JJ-15760;OFF-AR-10000658;4;32.340000000000003;46.2;0.05
CA-2015-115091;5/10/2015;9/10/2015;Standard Class;JJ-15760;OFF-AP-10000696;2;20.187999999999999;28.84;0
CA-2015-148250;13/12/2015;17/12/2015;Standard Class;RP-19270;OFF-PA-10000289;2;9.0719999999999992;12.96;0.05
CA-2015-148250;13/12/2015;17/12/2015;Standard Class;RP-19270;OFF-AP-10003040;4;87.411999999999992;134.47999999999999;0.05
CA-2015-120880;29/5/2015;3/6/2015;Standard Class;JL-15850;OFF-PA-10004101;5;16.200000000000003;32.400000000000006;0.09
CA-2015-120880;29/5/2015;3/6/2015;Standard Class;JL-15850;OFF-ST-10001496;3;270.28499999999997;540.56999999999994;0.09
CA-2015-120880;29/5/2015;3/6/2015;Standard Class;JL-15850;OFF-BI-10002931;5;109.044;167.76;0.08
US-2015-140200;26/7/2015;28/7/2015;First Class;CA-12775;FUR-TA-10002356;3;235.899;393.16500000000002;0.08
CA-2015-112571;22/9/2015;22/9/2015;Same Day;DL-12925;FUR-FU-10004188;2;132.99;204.6;0.09
CA-2015-160059;27/11/2015;1/12/2015;Standard Class;TB-21190;OFF-BI-10000145;2;3.4320000000000004;6.24;0.05
CA-2015-157035;9/12/2015;12/12/2015;First Class;KB-16600;OFF-PA-10004156;3;22.113;34.019999999999996;0.05
CA-2015-146829;10/3/2015;10/3/2015;Same Day;TS-21340;OFF-BI-10004022;2;0.77839999999999976;1.1119999999999997;0.05
CA-2015-153549;29/3/2015;31/3/2015;Second Class;SL-20155;FUR-CH-10004086;5;700.15200000000004;1166.92;0.09
CA-2015-162537;28/10/2015;3/11/2015;Standard Class;RD-19585;OFF-EN-10003862;1;6.4020000000000001;10.67;0.08
CA-2015-162537;28/10/2015;3/11/2015;Standard Class;RD-19585;OFF-ST-10004258;3;25.641000000000002;36.630000000000003;0.070000000000000007
CA-2015-162537;28/10/2015;3/11/2015;Standard Class;RD-19585;FUR-FU-10002885;5;16.87;24.1;0.06
CA-2015-162537;28/10/2015;3/11/2015;Standard Class;RD-19585;FUR-FU-10001918;7;21.5215;33.11;0.06
CA-2015-124891;31/7/2015;31/7/2015;Same Day;RH-19495;TEC-AC-10003033;7;1270.3075000000001;2309.65;0.08
CA-2015-124891;31/7/2015;31/7/2015;Same Day;RH-19495;FUR-TA-10002903;7;654.46919999999989;1090.7819999999999;0.08
CA-2015-124891;31/7/2015;31/7/2015;Same Day;RH-19495;OFF-PA-10004621;3;9.7200000000000006;19.440000000000001;0.09
CA-2015-126445;27/8/2015;31/8/2015;Standard Class;RA-19945;OFF-ST-10000046;3;242.32500000000002;484.65000000000003;0.04
CA-2015-111199;13/11/2015;17/11/2015;Standard Class;JK-15730;OFF-PA-10001790;3;74.942400000000006;115.29600000000001;0.08
CA-2015-105312;6/11/2015;9/11/2015;First Class;MT-17815;OFF-EN-10002600;3;4.2480000000000002;7.080000000000001;0.09
CA-2015-105312;6/11/2015;9/11/2015;First Class;MT-17815;OFF-BI-10002049;3;3.0806999999999998;4.4009999999999998;0.070000000000000007
US-2015-126214;21/12/2015;24/12/2015;Second Class;JS-15880;FUR-TA-10003748;13;809.18499999999995;1618.37;0.05
US-2015-126214;21/12/2015;24/12/2015;Second Class;JS-15880;TEC-AC-10003198;1;49.8;99.6;0.04
CA-2015-133025;17/9/2015;19/9/2015;Second Class;MO-17800;OFF-PA-10004100;5;21.060000000000006;32.400000000000006;0.05
CA-2015-108665;6/7/2015;10/7/2015;Standard Class;KM-16225;FUR-FU-10002191;2;8.3759999999999994;13.96;0.08
CA-2015-108665;6/7/2015;10/7/2015;Standard Class;KM-16225;FUR-FU-10000965;3;109.07399999999998;155.82;0.08
